0.7,0,0.36,1,0.12,0.0,0.333,0,1,0.0,0.4,0.8,0.4,0.294,0
0.0,1,0.41,1,0.12,0.0,0.4,0,0,0.2,0.4,0.0,0.2,0.373,0
0.0,1,0.4,1,0.12,0.0,0.4,0,1,0.6,0.0,0.8,0.466,0.397,1
0.0,0,0.4,1,0.12,0.0,0.4,0,1,0.6,0.2,0.0,0.266,0.32,0
0.0,1,0.37,1,0.12,0.0,0.4,1,0,0.2,0.6,0.4,0.4,0.333,1
0.2,1,0.34,0,0.09,0.0,0.242,1,0,0.4,0.2,0.6,0.4,0.209,1
0.3,1,0.38,1,0.1,0.0,0.458,1,1,0.0,0.6,0.2,0.266,0.425,0
0.6,1,0.43,1,0.19,0.0,0.392,1,0,0.8,0.6,0.8,0.734,0.373,1
0.5,0,0.29,1,0.07,0.0,2.275,1,1,0.6,0.4,0.8,0.6,2.128,1
0.5,0,0.29,1,0.07,0.0,2.275,1,1,0.4,0.4,0.2,0.334,2.177,0
0.3,1,0.37,1,0.1,0.0,0.458,1,1,0.4,0.4,0.2,0.334,0.392,0
0.5,1,0.35,0,0.07,0.0,2.275,1,1,0.2,0.6,0.0,0.266,2.208,1
0.3,1,0.36,1,0.1,0.0,0.458,1,0,0.2,0.2,0.4,0.266,0.406,1
0.0,1,0.34,1,0.12,0.0,0.4,0,0,0.6,0.4,0.0,0.334,0.353,0
0.6,1,0.46,1,0.19,0.0,0.392,1,0,0.8,0.0,0.4,0.4,0.381,1
0.1,1,0.31,1,0.03,0.0,0.317,0,1,0.6,0.2,0.4,0.4,0.288,1
0.6,0,0.43,0,0.19,0.0,0.392,1,1,0.4,0.6,0.2,0.4,0.357,1
0.5,1,0.35,1,0.07,0.0,2.275,1,0,0.8,0.8,0.4,0.666,2.1,0
0.4,0,0.45,1,0.2,0.0,0.583,1,0,0.4,0.0,0.8,0.4,0.52,1
0.1,1,0.27,1,0.03,0.0,0.317,0,0,0.4,0.2,0.2,0.266,0.261,0
0.5,0,0.35,1,0.07,0.0,2.275,1,0,0.4,0.8,0.2,0.466,1.906,0
0.3,1,0.36,1,0.1,0.0,0.458,0,1,0.6,0.0,0.8,0.466,0.407,0
0.2,1,0.37,1,0.09,0.0,0.242,1,1,0.2,0.4,0.2,0.266,0.21,0
0.5,1,0.36,1,0.07,0.0,2.275,1,0,0.0,0.4,0.8,0.4,2.014,1
0.1,1,0.32,1,0.03,0.0,0.317,0,0,0.4,0.0,0.8,0.4,0.304,1
0.1,0,0.3,1,0.03,0.0,0.317,0,1,0.4,0.2,0.6,0.4,0.264,0
0.6,0,0.44,1,0.19,0.0,0.392,1,1,0.8,0.8,0.2,0.6,0.367,0
0.1,1,0.31,1,0.03,0.0,0.317,1,0,0.8,0.8,0.2,0.6,0.306,0
0.1,1,0.28,1,0.03,0.0,0.317,1,1,0.2,0.6,0.2,0.334,0.312,0
0.5,0,0.32,1,0.07,0.0,2.275,1,1,0.2,0.0,0.8,0.334,2.075,0
0.3,1,0.35,1,0.1,0.0,0.458,1,0,0.0,0.8,0.4,0.4,0.404,0
0.1,1,0.29,1,0.03,0.0,0.317,1,0,0.4,0.2,0.8,0.466,0.274,1
0.3,0,0.35,1,0.1,0.0,0.458,1,0,0.4,0.4,0.0,0.266,0.421,1
0.7,0,0.37,0,0.12,0.0,0.333,1,0,0.6,0.2,0.0,0.266,0.322,0
0.5,1,0.3,0,0.07,0.0,2.275,1,0,0.4,0.8,0.2,0.466,1.985,0
0.2,0,0.31,0,0.09,0.0,0.242,1,1,0.4,0.4,0.0,0.266,0.208,1
0.5,1,0.36,1,0.07,0.0,2.275,1,1,0.8,0.8,0.4,0.666,2.042,1
0.7,1,0.34,1,0.12,0.0,0.333,1,1,0.0,0.6,0.4,0.334,0.326,1
0.0,0,0.39,1,0.12,0.0,0.4,1,1,0.2,0.4,0.6,0.4,0.354,0
0.4,0,0.42,0,0.2,0.0,0.583,1,0,0.0,0.2,0.8,0.334,0.578,0
0.0,0,0.41,1,0.12,0.0,0.4,1,0,0.8,0.0,0.0,0.266,0.352,0
0.2,1,0.36,1,0.09,0.0,0.242,1,0,0.8,0.4,0.0,0.4,0.201,0
0.2,0,0.33,1,0.09,0.0,0.242,0,1,0.2,0.2,0.4,0.266,0.216,1
0.3,1,0.32,1,0.1,0.0,0.458,1,1,0.0,0.2,0.6,0.266,0.41,0
0.2,1,0.37,0,0.09,0.0,0.242,0,1,0.4,0.2,0.8,0.466,0.205,1
0.2,0,0.38,1,0.09,0.0,0.242,1,1,0.8,0.0,0.2,0.334,0.224,1
0.3,1,0.36,0,0.1,0.0,0.458,0,1,0.2,0.6,0.4,0.4,0.431,0
0.2,0,0.38,1,0.09,0.0,0.242,1,1,0.4,0.8,0.0,0.4,0.201,1
0.0,0,0.37,0,0.12,0.0,0.4,1,1,0.6,0.6,0.4,0.534,0.342,1
0.5,1,0.29,1,0.07,0.0,2.275,0,1,0.4,0.8,0.2,0.466,1.853,0
0.1,1,0.28,1,0.03,0.0,0.317,1,1,0.2,0.4,0.2,0.266,0.314,0
0.5,1,0.32,1,0.07,0.0,2.275,1,0,0.2,0.0,0.4,0.2,1.949,1
0.6,0,0.45,1,0.19,0.0,0.392,1,1,0.6,0.0,0.4,0.334,0.361,0
0.0,1,0.4,1,0.12,0.0,0.4,1,1,0.6,0.2,0.6,0.466,0.366,0
0.1,0,0.31,0,0.03,0.0,0.317,1,1,0.4,0.8,0.4,0.534,0.265,0
0.1,0,0.3,0,0.03,0.0,0.317,1,0,0.4,0.8,0.6,0.6,0.31,1
0.1,1,0.28,0,0.03,0.0,0.317,1,0,0.8,0.8,0.8,0.8,0.254,0
0.3,1,0.38,1,0.1,0.0,0.458,0,1,0.6,0.6,0.8,0.666,0.422,0
0.3,0,0.37,1,0.1,0.0,0.458,1,0,0.4,0.4,0.0,0.266,0.449,0
0.6,0,0.41,1,0.19,0.0,0.392,0,0,0.6,0.0,0.4,0.334,0.389,0
0.7,0,0.35,1,0.12,0.0,0.333,1,1,0.0,0.6,0.8,0.466,0.296,1
0.3,0,0.32,0,0.1,0.0,0.458,1,0,0.8,0.0,0.4,0.4,0.401,0
0.0,1,0.35,1,0.12,0.0,0.4,1,1,0.6,0.0,0.6,0.4,0.352,0
0.5,1,0.3,1,0.07,0.0,2.275,1,1,0.4,0.6,0.0,0.334,2.189,1
0.3,1,0.36,1,0.1,0.0,0.458,0,0,0.6,0.2,0.2,0.334,0.441,1
0.7,0,0.41,0,0.12,0.0,0.333,1,0,0.4,0.4,0.4,0.4,0.31,0
0.6,1,0.45,0,0.19,0.0,0.392,1,1,0.4,0.4,0.2,0.334,0.383,1
0.3,0,0.35,1,0.1,0.0,0.458,1,1,0.4,0.6,0.8,0.6,0.422,1
0.5,1,0.34,0,0.07,0.0,2.275,1,1,0.6,0.0,0.6,0.4,1.99,0
0.5,0,0.29,0,0.07,0.0,2.275,1,1,0.2,0.0,0.8,0.334,2.0,0
0.6,0,0.42,1,0.19,0.0,0.392,1,1,0.8,0.4,0.2,0.466,0.371,0
0.6,1,0.44,0,0.19,0.0,0.392,1,0,0.8,0.4,0.8,0.666,0.367,0
0.6,0,0.41,1,0.19,0.0,0.392,1,1,0.4,0.2,0.4,0.334,0.358,1
0.4,0,0.42,1,0.2,0.0,0.583,0,0,0.6,0.2,0.6,0.466,0.553,1
0.1,0,0.26,1,0.03,0.0,0.317,1,0,0.8,0.0,0.2,0.334,0.264,0
0.5,0,0.35,0,0.07,0.0,2.275,1,1,0.8,0.8,0.6,0.734,2.167,1
0.2,0,0.35,0,0.09,0.0,0.242,0,1,0.4,0.0,0.8,0.4,0.233,0
0.3,1,0.36,1,0.1,0.0,0.458,1,0,0.0,0.8,0.0,0.266,0.411,0
0.6,1,0.45,0,0.19,0.0,0.392,0,0,0.4,0.2,0.2,0.266,0.326,1
0.1,1,0.3,1,0.03,0.0,0.317,1,1,0.8,0.2,0.8,0.6,0.286,1
0.6,0,0.43,0,0.19,0.0,0.392,1,0,0.2,0.0,0.4,0.2,0.342,0
0.3,1,0.37,1,0.1,0.0,0.458,0,1,0.2,0.6,0.4,0.4,0.426,1
0.7,1,0.38,1,0.12,0.0,0.333,1,0,0.6,0.6,0.8,0.666,0.331,0
0.6,1,0.47,1,0.19,0.0,0.392,1,0,0.4,0.4,0.8,0.534,0.319,0
0.0,0,0.4,0,0.12,0.0,0.4,0,1,0.2,0.6,0.8,0.534,0.389,1
0.4,1,0.45,1,0.2,0.0,0.583,1,0,0.6,0.4,0.8,0.6,0.493,0
0.0,1,0.35,1,0.12,0.0,0.4,0,1,0.6,0.0,0.0,0.2,0.365,1
0.7,0,0.36,0,0.12,0.0,0.333,1,1,0.4,0.4,0.2,0.334,0.275,0
0.3,1,0.37,0,0.1,0.0,0.458,1,1,0.4,0.2,0.2,0.266,0.37,0
0.7,1,0.34,1,0.12,0.0,0.333,1,0,0.0,0.4,0.6,0.334,0.301,1
0.3,1,0.38,1,0.1,0.0,0.458,1,0,0.4,0.6,0.4,0.466,0.434,1
0.2,0,0.34,1,0.09,0.0,0.242,1,1,0.4,0.6,0.0,0.334,0.202,0
0.7,1,0.38,1,0.12,0.0,0.333,0,1,0.2,0.6,0.6,0.466,0.269,1
0.1,0,0.31,1,0.03,0.0,0.317,0,0,0.2,0.4,0.2,0.266,0.293,1
0.3,0,0.37,1,0.1,0.0,0.458,1,1,0.6,0.2,0.4,0.4,0.394,1
0.7,1,0.35,0,0.12,0.0,0.333,1,1,0.0,0.2,0.8,0.334,0.312,1
0.2,1,0.33,1,0.09,0.0,0.242,1,1,0.8,0.4,0.0,0.4,0.219,0
0.3,0,0.32,1,0.1,0.0,0.458,1,0,0.0,0.0,0.6,0.2,0.425,1
0.5,1,0.34,1,0.07,0.0,2.275,1,0,0.6,0.4,0.6,0.534,1.859,1
0.7,0,0.41,1,0.12,0.0,0.333,1,0,0.4,0.4,0.8,0.534,0.318,0
0.5,1,0.29,1,0.07,0.0,2.275,1,0,0.6,0.8,0.2,0.534,2.251,1
0.4,0,0.47,0,0.2,0.0,0.583,1,0,0.4,0.4,0.6,0.466,0.505,1
0.0,1,0.37,0,0.12,0.0,0.4,1,0,0.8,0.0,0.0,0.266,0.395,1
0.6,0,0.46,0,0.19,0.0,0.392,1,1,0.2,0.2,0.6,0.334,0.344,1
0.4,0,0.45,1,0.2,0.0,0.583,1,0,0.4,0.8,0.2,0.466,0.532,1
0.2,1,0.35,1,0.09,0.0,0.242,0,1,0.2,0.8,0.8,0.6,0.202,0
0.3,1,0.34,1,0.1,0.0,0.458,1,1,0.8,0.4,0.2,0.466,0.447,0
0.5,1,0.34,1,0.07,0.0,2.275,1,1,0.4,0.2,0.8,0.466,2.112,0
0.2,1,0.35,1,0.09,0.0,0.242,1,1,0.2,0.6,0.0,0.266,0.212,0
0.6,0,0.42,1,0.19,0.0,0.392,1,1,0.8,0.8,0.4,0.666,0.338,1
0.1,1,0.31,0,0.03,0.0,0.317,1,1,0.0,0.6,0.2,0.266,0.295,0
0.3,0,0.38,0,0.1,0.0,0.458,0,0,0.8,0.2,0.4,0.466,0.372,1
0.4,1,0.48,1,0.2,0.0,0.583,1,0,0.0,0.2,0.8,0.334,0.55,1
0.7,1,0.39,1,0.12,0.0,0.333,1,1,0.4,0.6,0.8,0.6,0.276,0
0.3,0,0.39,0,0.1,0.0,0.458,1,0,0.2,0.8,0.8,0.6,0.383,0
0.1,0,0.26,1,0.03,0.0,0.317,1,0,0.0,0.4,0.4,0.266,0.314,1
0.1,1,0.28,1,0.03,0.0,0.317,0,1,0.2,0.0,0.6,0.266,0.254,0
0.0,1,0.39,1,0.12,0.0,0.4,0,1,0.8,0.4,0.6,0.6,0.361,0
0.1,0,0.31,0,0.03,0.0,0.317,1,0,0.8,0.6,0.8,0.734,0.267,1
0.3,1,0.34,1,0.1,0.0,0.458,0,0,0.0,0.8,0.6,0.466,0.379,0
0.4,0,0.49,1,0.2,0.0,0.583,0,1,0.8,0.0,0.6,0.466,0.583,1
0.7,1,0.36,1,0.12,0.0,0.333,1,1,0.8,0.0,0.2,0.334,0.289,1
0.3,0,0.35,1,0.1,0.0,0.458,0,1,0.6,0.4,0.4,0.466,0.435,0
0.3,1,0.37,0,0.1,0.0,0.458,1,0,0.4,0.6,0.0,0.334,0.446,0
0.7,1,0.41,1,0.12,0.0,0.333,0,1,0.0,0.6,0.0,0.2,0.292,0
0.3,1,0.34,1,0.1,0.0,0.458,1,1,0.8,0.8,0.4,0.666,0.434,0
0.4,0,0.44,0,0.2,0.0,0.583,1,0,0.4,0.8,0.4,0.534,0.471,1
0.6,1,0.46,1,0.19,0.0,0.392,1,1,0.8,0.2,0.8,0.6,0.362,0
0.1,1,0.29,1,0.03,0.0,0.317,1,1,0.0,0.8,0.8,0.534,0.254,0
0.2,0,0.38,1,0.09,0.0,0.242,1,1,0.0,0.6,0.8,0.466,0.208,1
0.1,1,0.26,0,0.03,0.0,0.317,1,0,0.8,0.0,0.2,0.334,0.269,1
0.5,0,0.32,1,0.07,0.0,2.275,1,1,0.4,0.8,0.4,0.534,1.963,1
0.6,1,0.42,1,0.19,0.0,0.392,0,1,0.8,0.2,0.2,0.4,0.332,1
0.7,1,0.39,1,0.12,0.0,0.333,1,1,0.4,0.4,0.2,0.334,0.282,0
0.1,1,0.26,1,0.03,0.0,0.317,1,0,0.6,0.0,0.2,0.266,0.261,0
0.7,1,0.41,1,0.12,0.0,0.333,1,1,0.0,0.8,0.4,0.4,0.326,0
0.5,0,0.35,1,0.07,0.0,2.275,1,1,0.4,0.0,0.2,0.2,1.97,0
0.2,1,0.37,1,0.09,0.0,0.242,1,0,0.8,0.2,0.2,0.4,0.229,1
0.1,1,0.26,1,0.03,0.0,0.317,1,1,0.2,0.8,0.2,0.4,0.289,1
0.2,0,0.36,1,0.09,0.0,0.242,1,0,0.2,0.8,0.6,0.534,0.218,0
0.0,1,0.34,0,0.12,0.0,0.4,1,0,0.4,0.8,0.6,0.6,0.393,1
0.3,0,0.32,0,0.1,0.0,0.458,1,1,0.2,0.2,0.4,0.266,0.416,0
0.2,0,0.37,0,0.09,0.0,0.242,1,0,0.8,0.6,0.0,0.466,0.212,0
0.4,1,0.43,1,0.2,0.0,0.583,1,0,0.8,0.6,0.0,0.466,0.542,1
0.5,1,0.32,1,0.07,0.0,2.275,1,1,0.8,0.6,0.2,0.534,2.053,1
0.1,0,0.25,0,0.03,0.0,0.317,1,1,0.4,0.0,0.4,0.266,0.277,1
0.0,0,0.34,1,0.12,0.0,0.4,0,1,0.0,0.8,0.6,0.466,0.324,0
0.6,1,0.41,1,0.19,0.0,0.392,1,1,0.6,0.2,0.6,0.466,0.322,1
0.4,0,0.44,1,0.2,0.0,0.583,0,1,0.0,0.8,0.8,0.534,0.494,1
0.2,0,0.33,1,0.09,0.0,0.242,1,0,0.6,0.8,0.0,0.466,0.234,0
0.1,0,0.26,1,0.03,0.0,0.317,1,0,0.6,0.0,0.6,0.4,0.262,0
0.3,0,0.33,0,0.1,0.0,0.458,1,0,0.8,0.4,0.6,0.6,0.43,0
0.7,1,0.35,1,0.12,0.0,0.333,0,1,0.2,0.8,0.4,0.466,0.325,0
0.5,1,0.29,1,0.07,0.0,2.275,0,1,0.0,0.8,0.8,0.534,1.842,0
0.3,1,0.34,0,0.1,0.0,0.458,1,0,0.0,0.0,0.8,0.266,0.42,1
0.3,1,0.37,0,0.1,0.0,0.458,1,1,0.0,0.0,0.8,0.266,0.37,1
0.3,1,0.37,1,0.1,0.0,0.458,1,1,0.4,0.4,0.6,0.466,0.411,0
0.2,0,0.35,1,0.09,0.0,0.242,1,0,0.0,0.2,0.4,0.2,0.241,1
0.7,1,0.35,1,0.12,0.0,0.333,0,0,0.0,0.6,0.0,0.2,0.317,0
0.2,1,0.33,1,0.09,0.0,0.242,1,1,0.8,0.8,0.8,0.8,0.226,1
0.3,0,0.39,1,0.1,0.0,0.458,1,0,0.8,0.6,0.8,0.734,0.407,0
0.1,0,0.25,1,0.03,0.0,0.317,1,0,0.8,0.4,0.0,0.4,0.3,0
0.0,0,0.41,0,0.12,0.0,0.4,0,0,0.4,0.4,0.0,0.266,0.368,0
0.7,0,0.39,1,0.12,0.0,0.333,0,0,0.0,0.8,0.6,0.466,0.325,1
0.1,1,0.28,0,0.03,0.0,0.317,1,0,0.2,0.6,0.0,0.266,0.313,1
0.2,0,0.31,1,0.09,0.0,0.242,1,1,0.0,0.0,0.8,0.266,0.239,1
0.5,0,0.29,1,0.07,0.0,2.275,0,0,0.0,0.4,0.8,0.4,2.122,0
0.3,0,0.34,1,0.1,0.0,0.458,1,1,0.6,0.2,0.8,0.534,0.42,0
0.3,1,0.37,0,0.1,0.0,0.458,1,1,0.8,0.0,0.2,0.334,0.413,0
0.3,1,0.36,1,0.1,0.0,0.458,1,0,0.4,0.0,0.2,0.2,0.443,1
0.3,0,0.39,0,0.1,0.0,0.458,1,1,0.6,0.2,0.6,0.466,0.408,0
0.7,0,0.39,1,0.12,0.0,0.333,0,0,0.8,0.4,0.8,0.666,0.305,0
0.6,0,0.47,1,0.19,0.0,0.392,1,0,0.6,0.2,0.6,0.466,0.316,0
0.3,0,0.36,0,0.1,0.0,0.458,1,1,0.2,0.2,0.4,0.266,0.403,0
0.5,1,0.29,1,0.07,0.0,2.275,1,0,0.4,0.0,0.4,0.266,1.981,0
0.1,1,0.29,1,0.03,0.0,0.317,0,0,0.6,0.0,0.4,0.334,0.271,1
0.1,1,0.29,0,0.03,0.0,0.317,1,0,0.8,0.0,0.8,0.534,0.315,0
0.6,1,0.46,1,0.19,0.0,0.392,1,1,0.4,0.4,0.6,0.466,0.326,0
0.4,0,0.49,0,0.2,0.0,0.583,1,1,0.4,0.4,0.8,0.534,0.497,1
0.1,1,0.25,1,0.03,0.0,0.317,1,0,0.0,0.8,0.0,0.266,0.306,1
0.7,1,0.37,1,0.12,0.0,0.333,0,1,0.8,0.6,0.4,0.6,0.324,1
0.6,0,0.43,1,0.19,0.0,0.392,1,0,0.6,0.4,0.4,0.466,0.347,0
0.7,0,0.38,1,0.12,0.0,0.333,1,1,0.2,0.8,0.2,0.4,0.301,0
0.1,0,0.29,0,0.03,0.0,0.317,1,0,0.4,0.6,0.0,0.334,0.315,1
0.6,1,0.43,1,0.19,0.0,0.392,1,0,0.2,0.6,0.0,0.266,0.339,0
0.3,1,0.32,1,0.1,0.0,0.458,0,1,0.8,0.6,0.6,0.666,0.434,1
0.2,0,0.34,0,0.09,0.0,0.242,1,0,0.2,0.4,0.0,0.2,0.228,0
0.5,1,0.35,1,0.07,0.0,2.275,1,1,0.8,0.8,0.6,0.734,1.987,0
0.4,0,0.43,1,0.2,0.0,0.583,0,0,0.2,0.2,0.8,0.4,0.566,1
0.7,1,0.4,0,0.12,0.0,0.333,1,0,0.2,0.0,0.8,0.334,0.315,1
0.3,0,0.35,1,0.1,0.0,0.458,1,0,0.0,0.6,0.2,0.266,0.441,1
0.6,0,0.41,1,0.19,0.0,0.392,0,0,0.0,0.6,0.6,0.4,0.343,0
0.4,1,0.42,1,0.2,0.0,0.583,1,1,0.0,0.6,0.8,0.466,0.478,1
0.0,0,0.36,1,0.12,0.0,0.4,1,1,0.0,0.8,0.2,0.334,0.386,1
0.5,0,0.29,1,0.07,0.0,2.275,0,0,0.4,0.8,0.2,0.466,2.046,1
0.1,1,0.31,0,0.03,0.0,0.317,1,1,0.4,0.0,0.8,0.4,0.293,0
0.3,0,0.37,0,0.1,0.0,0.458,1,0,0.4,0.4,0.8,0.534,0.402,0
0.3,1,0.34,1,0.1,0.0,0.458,1,1,0.8,0.6,0.0,0.466,0.433,1
0.7,1,0.4,1,0.12,0.0,0.333,1,1,0.2,0.8,0.0,0.334,0.292,0
0.4,1,0.45,1,0.2,0.0,0.583,1,0,0.6,0.0,0.8,0.466,0.561,1
0.4,0,0.42,1,0.2,0.0,0.583,1,0,0.4,0.0,0.6,0.334,0.581,0
0.3,1,0.34,1,0.1,0.0,0.458,1,0,0.4,0.6,0.4,0.466,0.375,1
0.1,1,0.25,1,0.03,0.0,0.317,1,0,0.6,0.2,0.4,0.4,0.302,1
0.7,0,0.41,1,0.12,0.0,0.333,1,0,0.0,0.4,0.4,0.266,0.295,0
0.7,0,0.36,1,0.12,0.0,0.333,1,0,0.6,0.4,0.0,0.334,0.303,1
0.1,0,0.27,1,0.03,0.0,0.317,1,1,0.6,0.2,0.0,0.266,0.292,0
0.1,1,0.27,0,0.03,0.0,0.317,0,0,0.8,0.6,0.4,0.6,0.269,1
0.4,1,0.45,1,0.2,0.0,0.583,1,0,0.8,0.8,0.0,0.534,0.472,0
0.3,1,0.36,1,0.1,0.0,0.458,1,1,0.6,0.6,0.0,0.4,0.392,0
0.4,1,0.46,1,0.2,0.0,0.583,1,0,0.4,0.2,0.0,0.2,0.494,0
0.2,1,0.36,1,0.09,0.0,0.242,1,1,0.4,0.4,0.2,0.334,0.214,0
0.3,1,0.32,1,0.1,0.0,0.458,1,0,0.2,0.2,0.4,0.266,0.439,0
0.1,1,0.32,1,0.03,0.0,0.317,1,0,0.8,0.8,0.2,0.6,0.315,1
0.6,0,0.42,1,0.19,0.0,0.392,0,0,0.8,0.8,0.8,0.8,0.342,0
0.4,1,0.49,1,0.2,0.0,0.583,1,0,0.0,0.2,0.4,0.2,0.471,1
0.2,0,0.34,0,0.09,0.0,0.242,0,0,0.0,0.4,0.8,0.4,0.225,0
0.1,1,0.27,0,0.03,0.0,0.317,0,0,0.6,0.6,0.8,0.666,0.289,0
0.6,0,0.48,0,0.19,0.0,0.392,0,1,0.4,0.6,0.6,0.534,0.363,1
0.3,1,0.37,0,0.1,0.0,0.458,1,0,0.2,0.6,0.6,0.466,0.455,0
0.4,0,0.43,1,0.2,0.0,0.583,0,1,0.8,0.0,0.6,0.466,0.488,1
0.7,1,0.36,1,0.12,0.0,0.333,1,1,0.2,0.4,0.8,0.466,0.332,1
0.6,1,0.46,1,0.19,0.0,0.392,1,0,0.0,0.8,0.0,0.266,0.35,1
0.7,1,0.39,0,0.12,0.0,0.333,1,1,0.2,0.2,0.6,0.334,0.327,1
0.1,0,0.29,0,0.03,0.0,0.317,1,0,0.8,0.4,0.4,0.534,0.316,0
0.5,0,0.33,1,0.07,0.0,2.275,1,1,0.2,0.8,0.6,0.534,1.981,1
0.1,1,0.25,1,0.03,0.0,0.317,0,0,0.0,0.2,0.4,0.2,0.278,0
0.3,1,0.34,1,0.1,0.0,0.458,1,0,0.8,0.4,0.6,0.6,0.392,1
0.1,1,0.25,1,0.03,0.0,0.317,1,1,0.6,0.6,0.4,0.534,0.312,0
0.0,1,0.38,1,0.12,0.0,0.4,1,1,0.4,0.2,0.0,0.2,0.35,1
0.6,1,0.48,0,0.19,0.0,0.392,0,1,0.0,0.6,0.8,0.466,0.315,1
0.2,0,0.31,0,0.09,0.0,0.242,1,1,0.8,0.0,0.4,0.4,0.229,0
0.7,0,0.35,0,0.12,0.0,0.333,1,0,0.0,0.6,0.0,0.2,0.299,1
0.3,0,0.38,1,0.1,0.0,0.458,1,0,0.8,0.2,0.4,0.466,0.447,0
0.6,1,0.46,1,0.19,0.0,0.392,0,1,0.2,0.8,0.2,0.4,0.368,0
0.6,1,0.46,1,0.19,0.0,0.392,0,1,0.4,0.4,0.8,0.534,0.381,0
0.0,0,0.36,1,0.12,0.0,0.4,1,1,0.6,0.6,0.8,0.666,0.351,1
0.6,0,0.47,1,0.19,0.0,0.392,1,1,0.0,0.8,0.8,0.534,0.319,0
0.3,1,0.39,1,0.1,0.0,0.458,1,1,0.4,0.4,0.2,0.334,0.387,1
0.1,1,0.26,1,0.03,0.0,0.317,0,0,0.0,0.2,0.6,0.266,0.266,0
0.3,0,0.39,1,0.1,0.0,0.458,1,0,0.2,0.8,0.2,0.4,0.383,1
0.4,0,0.42,1,0.2,0.0,0.583,0,0,0.8,0.2,0.8,0.6,0.506,0
0.3,1,0.32,1,0.1,0.0,0.458,1,1,0.0,0.8,0.2,0.334,0.371,1
0.3,1,0.33,0,0.1,0.0,0.458,1,0,0.6,0.2,0.6,0.466,0.4,0
0.4,0,0.46,1,0.2,0.0,0.583,1,1,0.0,0.4,0.4,0.266,0.487,1
